nlopt_optimizer,fitness_fn,distance_type,noise_type,noise_value,s_fu,s_fv,s_cx,s_cy,s_tx,s_ty,s_tz,s_rx,s_ry,s_rz,s_d0,s_d1,s_d2,s_d3,s_d4,t_fu,t_fv,t_cx,t_cy,t_tx,t_ty,t_tz,t_rx,t_ry,t_rz,t_d0,t_d1,t_d2,t_d3,t_d4,r_fu,r_fv,r_cx,r_cy,r_tx,r_ty,r_tz,r_rx,r_ry,r_rz,r_d0,r_d1,r_d2,r_d3,r_d4,best_fitness,duration_in_s,mean_fitting_reproj_error_col,mean_fitting_reproj_error_row,mean_fitting_reproj_error,mean_dense_reproj_error_col,mean_dense_reproj_error_row,mean_dense_reproj_error,mean_y0_reproj_error_col,mean_y0_reproj_error_row,mean_y0_reproj_error
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,400.0,290.0,0.0,2.35,8.4,0.29,-0.01,0.0,-0.1,0.1,0.025,-0.01,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.3061098058542,500.69531458370153,207.88511867650448,301.18952654987515,0.2119563188746211,2.3306912839437333,-2.10020939676149,0.3971142680406976,-0.0069633796597727,0.8907360066544822,-0.0859073935061158,0.2065804649361345,0.0220389216998107,-0.0107764411912419,-0.3976333413190771,27278.83984375,2.3880586739999217,117236545.46579276,38455429.11219064,123594482.75294752,2.855460246762496e+22,2.0523361604935235e+22,3.519953069465024e+22,152310197520203.75,140820175373867.72,207525922133132.97
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,710.0,390.0,300.0,-0.1,2.35,8.4,0.2799999999999999,0.0,-0.01,-0.1,0.0,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0127877783391,735.5203089061048,399.899532689076,300.1310513277435,-0.0729034585415744,2.3501724822624395,8.400113444432268,0.2868112465111544,0.0293089643500654,-0.0130237027818985,-0.2632151404341154,0.0887930805301379,0.0009161638202229,-0.0074537687149098,0.1540665352075995,14138.8369140625,2.407699997000009,9.15948540132455,2.640111642854286,9.818496233100772,7.71060441522525,2.622206734250448,8.572713032307288,7.672658515700213,2.910615307946889,8.734442993803862
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,390.0,300.0,0.0,2.45,8.4,0.3,0.01,-0.01,0.0,-0.1,0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.3247371885277,714.8454859925644,394.8769258349551,300.00258519796535,0.1015360198625799,2.3503819268050083,8.40007319276068,0.3000013125768739,-0.0031235784821898,-0.0083202771180157,-0.1242192656496914,-0.2086498558483274,0.0250111643959227,-4.170214255492028e-05,-0.5438993960329512,14170.3310546875,1.596384353000076,4.218343646669286,2.462987619667902,5.459488121825259,3.3238071618571308,2.426985839358868,4.570792798048311,3.742380069419977,2.55750415533415,5.010365440868279
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,400.0,310.0,0.0,2.35,8.4,0.3,0.0,-0.01,-0.1,0.1,0.025,0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.8054840109525,749.6470734403812,400.022008607304,310.0018371323185,0.0446203495341565,2.159797856741167,8.399842284131386,0.2999943873313193,-2.1969481275071342e-05,-0.0053990495866562,-0.1948992448622082,0.0326878730760709,0.0491090177169854,-0.015571609857262,-0.0600232664980475,14228.2353515625,1.4347890660000076,4.83274958404516,3.962862362566147,6.618504431750133,2.7436838872779408,4.520479648822214,5.847319371441298,4.427663434509379,3.688901385665096,6.24649474929641
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,710.0,400.0,310.0,0.0,2.35,8.4,0.2799999999999999,0.01,0.01,0.1,0.0,0.0,0.0,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.4237697078133,423.0525483102656,374.22691701473417,321.40621625859615,-0.0402687033535633,2.302237941257592,-2.204994651696987,0.3818854347692811,0.0210742576841305,0.0121642333597058,0.1784954158715421,0.1736783428600015,7.584967002912941e-05,0.0003257561236622,-0.4998665741166069,26913.958984375,2.273451960999978,46583768492.8269,10296812356.948824,47715399981.6514,1.1771654014836911e+28,5.283310487632499e+27,1.2902914861978747e+28,8616667463.832836,2027235706.9194343,8856662449.369286
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,400.0,300.0,-0.1,2.45,8.4,0.2799999999999999,0.01,-0.01,0.0,0.0,-0.025,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.723558301921,703.3703629628028,399.87969654231983,295.737236683343,-0.0895964272005627,2.454709762624037,8.405111129695888,0.2813968365057531,0.0167589431661063,-0.0064473399383108,0.1325972680507621,0.3297183905015939,-0.0494998843782582,0.0099153797271004,0.1198649565890665,14178.4140625,1.5787661709999838,3.184245707870863,2.282480622419192,4.384109389570064,3.465177359422931,3.0328824309141105,5.0617975056999125,2.1771382009535185,2.022673863721072,3.2984015301302128
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,710.0,390.0,310.0,-0.1,2.25,8.4,0.29,0.0,0.0,0.0,0.0,-0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.1261627496334,729.0076711166541,409.5676476072268,307.42626335932744,-0.0900065779950307,2.2661968139770634,8.401489477566885,0.2963293755463491,-0.0187295185182297,0.0034710141070598,-0.1359134957427172,0.4703692754279077,-0.0228704590010341,0.0035018812744819,-0.0850142836439235,14192.712890625,1.7116958350000004,2.1115502920632294,2.730616177238535,3.7681686014703946,2.267023381338348,4.227397446970812,5.122276023000168,1.4001294488643992,2.094734586470436,2.70439816768889
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,710.0,400.0,290.0,0.0,2.45,8.5,0.29,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.2114622355758,709.9001842489878,398.28120744150254,293.0873671956676,0.019799497208126,2.413798622555316,8.514524359662246,0.2846307328659615,-0.0031119934356387,0.0041061340762552,-0.0632228563922672,0.603305750717571,0.0146560474649678,0.0042985916156472,0.0764924237010669,14324.560546875,1.4892440490000354,1.8726008743001537,1.736909278460397,2.633932400821536,0.9725779390755652,1.3495403164470512,1.7670621354364895,1.4793363175639969,1.604928499837884,2.23890493563246
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,700.0,400.0,300.0,0.0,2.25,8.4,0.2799999999999999,0.01,0.0,0.1,0.0,-0.025,0.0,0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.4658840608838,701.6478449332669,397.37029922379855,300.0013891615082,-3.9534223723643e-05,2.34604512906661,8.538588323124682,0.2867511588827606,0.0089970936677647,0.0064859751555585,0.1987547413191896,0.8996552899691351,-0.0216434372737903,3.953224187371875e-05,0.772829859708696,14192.4912109375,1.49817637000001,3.4100126910999777,2.7833051109877376,4.8019396761137605,2.124455878182695,2.384396869844949,3.542815638446738,2.156006102849096,1.2452501626832857,2.706100490080085
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,700.0,400.0,300.0,0.1,2.45,8.5,0.29,-0.01,0.0,0.0,-0.1,-0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5186826632714,697.6600590990863,395.86868392365534,296.2492537366989,0.0939081308362175,2.455226266648948,8.466200551125361,0.2900568395541139,-0.0099737319167464,-0.0018346752112978,0.0100246969941809,-0.1105867127147868,-0.0222858733424935,-0.0001376338508507,1.6406422465916948,14246.0888671875,1.571142739000038,3.5277881172019803,1.1021594752173884,3.9253610320279777,3.2726948208474145,1.6508758278957436,4.0035544028511225,2.624909462320661,0.7284891315810731,2.7901332324149983
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,690.0,400.0,310.0,0.1,2.35,8.4,0.29,0.0,0.0,-0.1,0.0,0.025,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.3331344477108,778.7067144186274,395.2071002428984,309.269603027086,0.1584349940384912,2.1075518970967733,8.483871210151236,0.2900960039992933,0.004604612733784,0.0029190838376515,-0.3539358267622111,0.8333876387412552,0.0750475549275381,-0.03050510705738,-0.178841163375733,14121.1611328125,1.685717856999986,6.12607247811474,5.348184996399761,8.630745524237613,4.801043509493221,5.985605915344879,8.234022999762445,6.172997976598426,4.450159529413468,8.22580392740593
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,710.0,400.0,310.0,-0.1,2.45,8.4,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.01,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.2868906568845,616.7196907343787,380.1455549142304,316.7857363246259,-0.1018789499335115,2.471991199906613,-2.1987704866435607,0.381367908534667,0.024298542670457,0.5167023904886999,-0.2443474831280053,0.2898726320597345,-0.1629833216448399,0.008632119227283,-0.608079965384058,24852.3203125,3.97186353699999,2.414703456815866e+20,2.2923703472697613e+17,2.4147045449346915e+20,2.033281671493756e+27,1.1750814632168328e+26,2.036674674895764e+27,1.409137730037858e+16,128593578157878.84,1.4095161413950582e+16
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,390.0,290.0,0.1,2.25,8.4,0.29,0.01,0.0,-0.1,0.0,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.915445473536,767.5119940942138,388.8093201119548,315.85620776155935,0.1583920084557173,2.0375919713783324,8.588419514820979,0.2929441287235413,0.0215471206067277,-0.0084654017078026,-0.1964457079603657,-1.0047289334698757,0.0440288411632334,-0.011419910500259,0.0966557607318207,14034.166015625,3.306943724000007,9.350459137097406,2.9089959303835555,10.224040992529073,6.511171419429168,4.580006072428472,8.830646840839611,8.725929242339198,2.066472392668312,9.192728724046356
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,690.0,390.0,300.0,0.0,2.25,8.5,0.2799999999999999,0.0,0.0,0.0,-0.1,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.4758071603205,731.1439467744497,402.19713882444665,303.8489334616568,0.0029268556722835,2.298755399777571,8.760034478195374,0.2928754551551744,-0.0025011239307125,0.002631074111826,-0.0417009945362167,-0.0997911652445082,0.0082955761118185,-0.0102814725419043,0.5191300799098135,14335.9794921875,1.965696667999964,3.1699643186740163,1.0357943442035882,3.438221129702808,2.437527807360449,0.8398757329422453,2.7343848383863727,2.621527529830959,1.0571252707441416,2.923466450908926
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,700.0,400.0,290.0,-0.1,2.35,8.4,0.29,-0.01,-0.01,0.0,0.0,0.025,0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.2880989873088,755.9750626657116,402.8680211880579,289.9668619057977,-0.1001155150611922,2.350303038453273,8.398949577254072,0.2866145219727108,-0.0053900270352611,-0.0178046461074006,-0.5336897413938511,1.0826508109833917,0.0677390542668474,0.0265460169774699,-0.0154484882803043,13980.6953125,1.846990486999971,6.518474071325702,5.771133574312086,9.650024108253602,6.407598423694777,7.766296418852876,10.924353482159171,6.518580135264143,5.612015484370842,9.42374048249118
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,690.0,400.0,310.0,-0.1,2.35,8.4,0.29,0.0,0.0,0.1,-0.1,0.0,0.0,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.5535056442054,689.3506697921534,398.0282439224001,313.8569230900025,-0.100635842895471,2.35084720745266,-2.101248407050962,0.3969726323495976,0.1250074357948242,0.2476102754806263,0.0907312245719626,0.2141912960123941,-2.3676112633476515e-05,0.0005722460008646,-0.5005460067258054,26401.98828125,2.0602735109999912,135265778115934.64,85768998355096.6,160166065600824.2,4.216420606500608e+25,2.054063847195211e+25,4.690247439311066e+25,40507651219070.31,25744312956236.703,48000329202415.48
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,700.0,400.0,300.0,-0.1,2.35,8.4,0.2799999999999999,0.0,-0.01,0.1,0.1,0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.4534230822871,716.1245946944591,407.87058957775616,296.3479618841152,-0.1005046006280192,2.344812031450134,8.689956573166741,0.2799643833689221,-0.0078132523343069,-0.0100973765982868,0.2254977954105528,0.1601852954105311,0.0223971832130002,0.0006398484999595,0.2657123836048509,14304.42578125,1.7623512150000806,2.436584834995297,2.6171557012247204,3.90022120217175,1.935125675330659,1.6072198650099936,2.7284349384062923,1.0083838348107643,1.5698014878808269,2.0025322899650604
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,690.0,400.0,300.0,0.0,2.45,8.5,0.29,0.0,0.01,-0.1,0.1,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.7221582613242,725.6036068410875,402.1489968186654,293.4529703055449,0.0132423804581805,2.469744338792137,8.497474080747072,0.2878930599177404,-0.0209521820303878,0.0205068036416536,-0.3104568187524474,0.1970366784620809,-0.0017141444847265,-0.0047785074774924,0.8259640753608488,14167.501953125,1.6126682870000195,5.869570056574903,2.761064547322567,6.69330365262697,5.398485379034085,2.6553343884589964,6.235354524479588,5.052301260986459,1.9833946093139008,5.713629604775584
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,710.0,390.0,310.0,0.1,2.35,8.4,0.29,0.01,0.0,0.0,0.0,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0307628316214,747.7922112516522,392.8353774625601,297.3017570288728,0.1034745973131042,2.351440227790289,8.497058440855527,0.2861538499025143,0.0147770799805377,-0.0028954657244703,-0.4478467285189577,0.4787624692601147,0.0230917981456553,-0.0087405419615544,0.8685466597929856,14248.58203125,1.8506826079999428,5.462207157079974,2.067595049393099,6.070327652930533,4.188722267533577,2.7164790380771424,5.479259646485751,5.377181533715381,2.070575914405283,6.115278576368175
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,690.0,400.0,300.0,-0.1,2.35,8.4,0.3,0.01,-0.01,0.0,0.0,-0.025,0.0,0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.1228310680928,697.2698465314821,399.3648425152304,304.5309324787672,-0.0937606544290313,2.319918309780652,8.39837367443205,0.3000925625526549,0.0173130855290377,-0.0120693487526693,0.0606362138744424,1.0437889074311777,-0.0231099532375913,0.012596548649067,1.7224980302366006,14180.9873046875,1.5590454040000168,4.0692074318423,2.978940015878045,5.791183043023931,3.953682585977691,2.8129421235196554,5.5923906977145466,2.8915580005081063,0.8386245061142794,3.2143199619503893
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,700.0,390.0,300.0,0.0,2.45,8.4,0.29,-0.01,0.0,0.0,0.1,-0.025,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.6144501310539,735.1908932177423,398.4529369830563,300.0009156993835,0.0134052149667658,2.430305150553596,8.54773147848071,0.2900741926341549,-0.0100945811872335,-0.0030074813018504,-0.1953484640178213,0.056386313313171,-0.0429693592355452,0.0194615651250226,1.0491833663310572,14011.9658203125,2.826908002999972,7.501866999946879,3.710939232407476,8.917821985415701,6.992298309954622,3.5735436260103475,8.444711918123154,5.252868490901046,3.743424923255003,6.913710604880667
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,400.0,300.0,0.0,2.25,8.5,0.3,0.01,0.0,0.1,0.0,0.0,0.01,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.52352899776713,649.4214502861357,391.8797721866139,297.46744061093074,0.0060635375190097,2.22158124524468,-2.1249969674451754,0.4075217125930024,0.0157684698067952,4.6051093682572655e-05,0.0900569225673439,-0.0245532872833745,0.0196694653711339,0.0094259947326482,-0.2496868897522239,25460.341796875,4.1301735309999685,1260967189.672798,621870973.6394528,1406926314.382074,4.163233372335104e+18,2.8563654225694982e+19,2.9497298468313506e+19,245874820.7130318,134601485.7148037,281084138.81878793
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,690.0,400.0,290.0,0.1,2.25,8.5,0.29,0.0,0.0,0.0,0.0,-0.025,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.9917469206957,725.4087923843072,399.9087917196596,289.71528389878307,0.094433991745809,2.52806614942368,8.495696012771292,0.2860962238144805,0.0020478199074748,0.0037200452741417,-0.4911675922516774,1.4666204314205211,-0.0062998865063683,-0.0264978081860944,0.9879683990246406,14217.6015625,3.2070431380000173,5.2228334883737295,2.12555984637454,5.951036062934687,5.425041482543853,2.307611871656272,6.269133570128568,5.023123874824837,1.3801743934948565,5.428053442531871
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,690.0,400.0,300.0,-0.1,2.25,8.4,0.29,0.0,0.01,-0.1,-0.1,0.0,0.0,0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.117358312661,733.4629152657658,404.9384207873029,305.14256081113604,-0.0933252157132593,2.2775805484348783,8.400079267291622,0.291984883586478,-0.0098991329141663,0.0101569347590636,-0.2032548625303343,-0.1001698586078922,0.0041055413097474,0.0044886917549633,0.559034629598378,14233.779296875,2.040991796000071,4.742456870206454,2.61880368432853,5.82127826745241,3.766692391962099,2.650133761811272,5.050780756765798,4.1896099572973,2.7415297013480773,5.544221681187386
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,390.0,310.0,0.0,2.25,8.4,0.2799999999999999,0.0,0.01,0.1,0.1,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.9909925599065,702.2366362474971,401.5537359608526,301.8537453529866,-0.0177831004297695,2.296261012881254,8.694621450018118,0.2837088648372437,-0.0042586230830253,0.0088788282947117,0.3794413317322626,0.2978809204490253,0.0139940730378935,0.0035559685629144,0.2323309039399586,14251.232421875,2.794235661000016,3.30048946815408,2.7519055865699418,4.646278176643256,1.784512379088261,1.8797812465091448,2.891994154985457,1.317717198703395,1.7135673934206843,2.311748385772763
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,700.0,400.0,300.0,0.0,2.25,8.5,0.29,0.01,0.01,0.0,0.0,-0.025,0.0,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0657546532839,509.8370869440841,426.4688488124435,358.0750686740407,-0.1550047761112918,1.5793374849557371,-2.124768535689465,0.3997054349896829,0.0091500935520791,0.0153128210110932,-0.7103046544486251,0.8086871744317836,-0.0327320514741562,-0.0145264221511657,-0.5205694037195603,28700.384765625,4.819396892999976,1166039800.3918824,130348153.93022405,1173469849.0618324,3860877231141517.5,594185648426278.1,4011511096317007.0,257470972.64501512,33608948.697866574,259768401.9080377
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,400.0,310.0,0.1,2.35,8.5,0.29,-0.01,0.01,0.0,-0.1,0.0,0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.703217079297,726.930709151882,396.52368960812646,300.99822754324293,0.1000128194656718,2.325954716999642,8.78865098286008,0.2900482345997251,-0.0189354270703636,0.0104470051558005,0.0175683027094427,-0.0937493927457474,0.018127184659208,0.008329921602934,1.7385851607378164,14279.23828125,2.5765077590000374,5.958223748671217,1.4902523831425805,6.268761425536142,4.409743535779652,0.9975325578470784,4.591253178178275,4.671176756676965,0.8831522846440589,4.8801142545603
L_SBPLX,DistanceMap,Near,no_noise,0.0,710.0,690.0,400.0,290.0,0.0,2.45,8.4,0.29,0.0,-0.01,0.0,-0.1,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.1662364722686,690.3400045233584,401.0261887646233,289.96353623058866,0.0065155078484994,2.5159450558238743,8.478092782318644,0.2833824804354991,0.0012808786149956,-0.0095503055172361,0.2150180151730751,-0.036723448922694,-0.0123569511888979,-0.0102595024031621,-1.2382655173663122,14270.818359375,1.8646611400000663,1.969219561540981,1.87635906876902,2.834173962234115,1.3347165248217614,1.5668002081563572,2.2681180609890053,1.1833784382459784,1.2748543057113135,1.8467192684721447
L_SBPLX,DistanceMap,Near,no_noise,0.0,700.0,700.0,410.0,300.0,0.0,2.25,8.5,0.29,-0.01,0.01,0.0,-0.1,0.0,-0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.2957677451077,741.9976846266823,409.4891684975389,304.41750099081395,-0.031035487956096,2.24735356062797,8.499876981037856,0.2900011842073671,-0.0137307399663559,0.008331093499251,-0.1012219544475379,-0.1087043163806027,0.0249806733845082,-0.0201804698680825,-0.9457661136378992,14268.8115234375,1.85672041600003,4.369771309689309,2.792078978091257,5.610958721239026,4.605830542201458,3.463876696653146,6.3464293414751545,4.594357435348481,2.476172803152404,5.568853242207195
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,710.0,400.0,300.0,0.0,2.45,8.3,0.29,0.0,0.01,0.0,0.0,0.025,0.0,0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.2904592653352,699.8729113682487,400.4251279858848,292.69808278500284,-0.0022452802500392,2.4135953080372445,8.564137569663096,0.2802613329745287,-0.0053523759999607,0.0053612964481754,0.2488820259257936,0.3761864402791008,0.0154451815729181,0.0024935424423728,-0.0340051601390932,14323.5107421875,1.5820441529999698,2.930384843803789,2.237769374353302,3.971291803783336,1.235740503534276,1.0486351994898953,1.8088305559490725,1.4805911601007111,1.6373703571360645,2.382268895047314
L_SBPLX,DistanceMap,Near,no_noise,0.0,690.0,700.0,390.0,290.0,0.1,2.35,8.4,0.29,0.01,0.0,-0.1,-0.1,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.110231122271,775.5325239012606,383.3498993040614,299.1988991618388,0.1977125237875944,2.3554588483237886,8.828683072753105,0.2828753362716324,0.0107149653270719,0.0008791366548738,-0.4039215900772464,-0.2491716670735732,0.0118899284435417,-0.0001120627633365,1.4530630240454272,14175.4833984375,2.784576668999989,7.692151904822132,3.1950995614847737,8.919964014599786,6.227817091819261,2.6793973356900587,7.260393840670865,7.060629842461813,4.013703495974742,8.643625967957451
L_SBPLX,DistanceMap,Near,hlines,128.0,710.0,690.0,400.0,300.0,0.0,2.25,8.5,0.29,0.0,0.0,-0.1,-0.1,0.0,0.0,0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.3132455810476,723.0872759894021,402.381357078552,299.98232616131605,0.0001831075587596,2.292200470572015,8.419980034435174,0.2881512553928341,-0.0026111425237201,0.0023029957427267,0.0028347321485526,-0.0680897397669125,0.0401948488573174,-0.0086140460487139,4.446842202323047,13874.8173828125,2.467857260999949,3.221110739726376,3.609878738198895,5.122767055262377,1.9702822277747856,2.9253034599449146,3.650526178716916,1.890473471143664,2.7428276319901266,3.492278126835992
L_SBPLX,DistanceMap,Near,hlines,128.0,700.0,710.0,390.0,300.0,0.0,2.35,8.4,0.2799999999999999,-0.01,0.0,-0.1,-0.1,0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.9707003253975,721.1652038915436,392.852125780982,298.56155329971244,0.2244995125662642,2.321706592895094,8.446172211737183,0.2853313378642983,-0.0101510535514436,0.0078199260268227,-0.061571562354001,-0.1620090019528721,0.0250575167164111,-0.0231975136821433,-1.176757390095183,13762.74609375,2.228212742000096,3.636081623509567,1.6551019882267015,4.269907890320703,4.270763921088778,2.237614203767192,5.247626191073246,3.626682488024855,1.1935624455304017,4.002529155506993
